Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1981492,-,-,-,28.37,36.58,3,769,3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,cloud fill flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2014,12,8,7,30,15.3,0.6900000000000001,0.163,0.68,0,0,0,1,0,2.3000000000000003,0,0,1,0,41.56,90.01,0.24,929,1.8,157,1.2000000000000002
2014,12,8,8,30,18.1,0.67,0.158,0.68,69,389,144,1,0,1.8,69,389,1,144,33.46,78.97,0.24,929,1.8,158,1.6
2014,12,8,9,30,21.5,0.65,0.15,0.68,102,630,332,1,0,1.7000000000000002,102,630,1,332,26.900000000000002,68.63,0.24,930,1.8,165,2.3000000000000003
2014,12,8,10,30,24.8,0.63,0.14200000000000002,0.68,118,750,494,1,0,3,118,750,1,494,24.28,59.96,0.24,929,1.8,181,3
2014,12,8,11,30,26.400000000000002,0.62,0.14100000000000001,0.68,127,805,602,1,0,3.8000000000000003,127,805,1,602,23.29,53.82,0.24,928,1.8,187,3.7
2014,12,8,12,30,27.1,0.63,0.145,0.68,133,817,646,1,0,4.2,133,817,1,646,22.96,51.14,0.24,927,1.9000000000000001,189,4.4
2014,12,8,13,30,27.200000000000003,0.66,0.158,0.68,137,793,620,0,0,4.6000000000000005,137,793,0,620,23.57,52.45,0.24,927,2,195,4.9
2014,12,8,14,30,26.700000000000003,0.66,0.163,0.68,130,744,530,0,1,5.1000000000000005,130,744,0,530,25.17,57.49,0.24,926,2.1,204,5.1000000000000005
2014,12,8,15,30,26,0.66,0.176,0.68,118,640,385,0,3,5.5,257,61,0,282,26.96,65.39,0.24,926,2.1,214,4.7
2014,12,8,16,30,24.700000000000003,0.67,0.189,0.68,91,444,204,0,7,5.7,81,4,0,82,29.46,75.23,0.24,927,2.1,224,3.5
2014,12,8,17,30,22.200000000000003,0.66,0.203,0.68,29,73,34,7,8,5.9,29,73,5,34,34.63,86.25,0.24,927,2.1,233,2
2014,12,8,18,30,20.400000000000002,0.65,0.228,0.68,0,0,0,0,8,6.1000000000000005,0,0,0,0,39.45,98.41,0.24,927,2.1,237,1.8
2014,12,8,19,30,19.5,0.67,0.253,0.68,0,0,0,0,4,6.5,0,0,0,0,42.730000000000004,110.94,0.24,928,2.1,236,1.7000000000000002
2014,12,8,20,30,19,0.67,0.256,0.68,0,0,0,0,3,6.800000000000001,0,0,0,0,45.03,123.82000000000001,0.24,928,2.1,228,1.6
2014,12,8,21,30,18.400000000000002,0.65,0.246,0.68,0,0,0,0,3,7.1000000000000005,0,0,0,0,47.81,136.91,0.24,927,2.1,215,1.7000000000000002
2014,12,8,22,30,17.400000000000002,0.64,0.23800000000000002,0.68,0,0,0,0,8,7.7,0,0,0,0,52.980000000000004,150.1,0.24,927,2.1,205,1.9000000000000001
2014,12,8,23,30,17,0.67,0.257,0.68,0,0,0,0,8,8.6,0,0,0,0,57.82,163.13,0.24,927,2.2,204,2.2
2014,12,9,0,30,17.1,0.7000000000000001,0.267,0.68,0,0,0,0,8,9.9,0,0,0,0,62.63,173.9,0.24,927,2.3000000000000003,203,2.5
2014,12,9,1,30,17.1,0.71,0.247,0.68,0,0,0,0,6,11.200000000000001,0,0,0,0,68.1,167.57,0.24,926,2.3000000000000003,199,2.7
2014,12,9,2,30,16.900000000000002,0.71,0.219,0.68,0,0,0,0,7,11.9,0,0,0,0,72.21000000000001,154.79,0.24,926,2.3000000000000003,193,2.6
2014,12,9,3,30,16.8,0.71,0.198,0.68,0,0,0,0,7,12,0,0,0,0,73.39,141.62,0.24,926,2.3000000000000003,189,2.5
2014,12,9,4,30,16.6,0.71,0.19,0.68,0,0,0,0,7,11.9,0,0,0,0,73.94,128.48,0.24,926,2.3000000000000003,183,2.5
2014,12,9,5,30,16.6,0.7000000000000001,0.19,0.68,0,0,0,0,6,11.9,0,0,0,0,73.88,115.51,0.24,926,2.4000000000000004,182,2.7
2014,12,9,6,30,16.6,0.7000000000000001,0.187,0.68,0,0,0,0,6,12.200000000000001,0,0,0,0,75.19,102.85000000000001,0.24,926,2.5,184,3
2014,12,9,7,30,17.1,0.71,0.17500000000000002,0.68,0,0,0,0,6,12.700000000000001,0,0,0,0,75.38,90.13,0.24,927,2.6,184,3.6
2014,12,9,8,30,18.400000000000002,0.71,0.16,0.68,67,369,137,0,6,13.3,4,0,0,4,71.96000000000001,79.11,0.24,927,2.7,187,4.7
2014,12,9,9,30,20,0.71,0.149,0.68,99,611,320,0,6,13.8,6,0,0,6,67.6,68.77,0.24,927,2.8000000000000003,195,5.9
2014,12,9,10,30,21.400000000000002,0.68,0.146,0.68,117,724,478,0,6,13.4,47,0,0,47,60.21,60.1,0.24,927,2.8000000000000003,203,7.2
2014,12,9,11,30,22.1,0.6,0.16,0.68,134,761,582,0,7,12.8,282,42,0,307,55.53,53.95,0.24,926,2.8000000000000003,203,7.800000000000001
2014,12,9,12,30,22.6,0.5700000000000001,0.181,0.68,148,759,624,0,8,12.700000000000001,315,100,0,377,53.660000000000004,51.24,0.24,926,2.8000000000000003,203,8.1
2014,12,9,13,30,22.700000000000003,0.56,0.184,0.68,148,748,603,0,7,12.600000000000001,227,506,0,535,52.800000000000004,52.53,0.24,925,2.7,208,7.9
2014,12,9,14,30,22.700000000000003,0.55,0.17,0.68,134,724,522,0,4,12.100000000000001,24,0,0,24,51.28,57.53,0.24,925,2.5,216,7.6000000000000005
2014,12,9,15,30,22.200000000000003,0.5,0.187,0.68,123,617,380,0,3,11.600000000000001,17,0,0,17,51.07,65.4,0.24,926,2.2,223,6.800000000000001
2014,12,9,16,30,21,0.49,0.168,0.68,87,462,205,0,3,11.4,129,6,0,131,54.32,75.22,0.24,926,2,228,5.300000000000001
2014,12,9,17,30,18.5,0.5,0.162,0.68,28,94,34,0,0,11.8,28,94,0,34,64.81,86.22,0.24,927,1.8,230,3.1
2014,12,9,18,30,16.6,0.51,0.162,0.68,0,0,0,0,0,12,0,0,0,0,74.48,98.37,0.24,928,1.7000000000000002,231,2.3000000000000003
2014,12,9,19,30,15.700000000000001,0.51,0.164,0.68,0,0,0,0,0,12.4,0,0,0,0,80.98,110.88,0.24,928,1.6,230,2.1
2014,12,9,20,30,14.9,0.49,0.16,0.68,0,0,0,0,0,12.8,0,0,0,0,87.24,123.75,0.24,929,1.4000000000000001,230,2
2014,12,9,21,30,14.100000000000001,0.46,0.153,0.68,0,0,0,0,0,12.9,0,0,0,0,92.26,136.85,0.24,929,1.3,230,1.8
2014,12,9,22,30,13.4,0.43,0.146,0.68,0,0,0,0,0,12.600000000000001,0,0,0,0,95.17,150.03,0.24,929,1.2000000000000002,232,1.7000000000000002
2014,12,9,23,30,12.8,0.41000000000000003,0.14,0.68,0,0,0,0,0,12.200000000000001,0,0,0,0,96.18,163.07,0.24,929,1.1,236,1.5
2014,12,10,0,30,12.4,0.41000000000000003,0.137,0.68,0,0,0,0,0,11.700000000000001,0,0,0,0,95.2,173.95000000000002,0.24,929,1.1,241,1.3
2014,12,10,1,30,12.200000000000001,0.42,0.134,0.68,0,0,0,0,0,11,0,0,0,0,92.43,167.70000000000002,0.24,930,1,248,1.1
2014,12,10,2,30,12.100000000000001,0.43,0.13,0.68,0,0,0,0,0,10.3,0,0,0,0,88.57000000000001,154.92000000000002,0.24,930,1,255,0.8
2014,12,10,3,30,11.8,0.45,0.128,0.68,0,0,0,0,0,9.600000000000001,0,0,0,0,86.16,141.75,0.23,930,0.9,218,0.6000000000000001
2014,12,10,4,30,11.3,0.47000000000000003,0.127,0.68,0,0,0,0,0,9,0,0,0,0,85.66,128.61,0.23,930,0.9,87,0.6000000000000001
2014,12,10,5,30,10.8,0.48,0.126,0.68,0,0,0,0,0,8.6,0,0,0,0,86.13,115.64,0.23,931,0.9,91,0.9
2014,12,10,6,30,10.3,0.5,0.126,0.68,0,0,0,0,5,8.3,0,0,0,0,87.29,102.98,0.23,931,0.9,97,1.2000000000000002
2014,12,10,7,30,10.5,0.52,0.125,0.68,0,0,0,0,3,8.200000000000001,0,0,0,0,85.5,90.23,0.23,932,0.9,98,1.4000000000000001
2014,12,10,8,30,12.8,0.54,0.122,0.68,63,451,147,0,0,8.3,63,451,0,147,74.02,79.24,0.23,932,0.9,98,2.2
2014,12,10,9,30,15.9,0.53,0.115,0.68,92,698,343,0,3,7.9,204,20,0,211,59.15,68.91,0.23,933,0.9,101,2.4000000000000004
2014,12,10,10,30,19.5,0.52,0.109,0.68,105,810,507,0,0,6.2,105,810,0,507,41.910000000000004,60.230000000000004,0.23,933,1,123,2.1
2014,12,10,11,30,21.900000000000002,0.51,0.105,0.68,112,866,620,0,3,4.9,368,190,0,480,33.06,54.07,0.23,932,1,155,1.7000000000000002
2014,12,10,12,30,23.3,0.56,0.093,0.68,109,896,669,0,8,4.1000000000000005,187,641,0,588,28.6,51.34,0.23,932,1.1,185,1.7000000000000002
2014,12,10,13,30,24.1,0.58,0.093,0.68,107,889,647,0,0,3.3000000000000003,107,889,0,647,25.86,52.59,0.23,931,1.1,208,1.8
2014,12,10,14,30,24.3,0.62,0.097,0.68,102,849,558,0,1,2.8000000000000003,102,849,0,558,24.6,57.56,0.23,931,1.1,225,1.9000000000000001
2014,12,10,15,30,23.8,0.66,0.113,0.68,96,745,406,0,1,2.5,96,745,0,406,24.91,65.4,0.23,931,1.2000000000000002,246,1.7000000000000002
2014,12,10,16,30,22,0.7000000000000001,0.124,0.68,76,560,219,0,1,5.4,76,560,0,219,33.85,75.2,0.23,931,1.2000000000000002,281,1
2014,12,10,17,30,19.700000000000003,0.7000000000000001,0.124,0.68,28,159,39,7,7,5.7,30,2,7,30,40.08,86.18,0.23,932,1.2000000000000002,329,0.8
2014,12,10,18,30,18.7,0.71,0.128,0.68,0,0,0,0,3,4.7,0,0,0,0,39.75,98.32000000000001,0.23,932,1.2000000000000002,273,0.8
2014,12,10,19,30,18,0.73,0.136,0.68,0,0,0,0,7,4.6000000000000005,0,0,0,0,41.11,110.82000000000001,0.23,933,1.3,39,1
2014,12,10,20,30,17.1,0.7000000000000001,0.133,0.68,0,0,0,0,3,4.5,0,0,0,0,43.37,123.69,0.23,933,1.3,65,1.2000000000000002
2014,12,10,21,30,16.3,0.66,0.13,0.68,0,0,0,0,3,4.6000000000000005,0,0,0,0,45.68,136.78,0.23,933,1.4000000000000001,81,1.4000000000000001
2014,12,10,22,30,15.600000000000001,0.63,0.13,0.68,0,0,0,0,0,4.800000000000001,0,0,0,0,48.6,149.96,0.23,933,1.4000000000000001,92,1.6
2014,12,10,23,30,14.9,0.6,0.136,0.68,0,0,0,0,0,5.4,0,0,0,0,52.83,163.01,0.23,933,1.5,100,1.8
2014,12,11,0,30,14.3,0.58,0.146,0.68,0,0,0,0,3,6.1000000000000005,0,0,0,0,57.77,173.99,0.23,933,1.6,106,2
2014,12,11,1,30,13.9,0.56,0.157,0.68,0,0,0,0,0,7,0,0,0,0,63.18,167.84,0.23,933,1.7000000000000002,110,2.2
2014,12,11,2,30,13.700000000000001,0.55,0.165,0.68,0,0,0,0,0,8.1,0,0,0,0,68.7,155.05,0.23,933,1.7000000000000002,111,2.4000000000000004
2014,12,11,3,30,13.5,0.53,0.17,0.68,0,0,0,0,0,9,0,0,0,0,74.05,141.87,0.24,933,1.7000000000000002,110,2.6
2014,12,11,4,30,13.3,0.51,0.169,0.68,0,0,0,0,0,9.600000000000001,0,0,0,0,78.04,128.73,0.24,933,1.8,111,2.8000000000000003
2014,12,11,5,30,13.100000000000001,0.5,0.164,0.68,0,0,0,0,0,9.8,0,0,0,0,80.14,115.77,0.24,933,1.8,113,3
2014,12,11,6,30,12.8,0.48,0.154,0.68,0,0,0,0,0,9.700000000000001,0,0,0,0,81.21000000000001,103.11,0.24,933,1.8,114,2.9000000000000004
2014,12,11,7,30,13.3,0.46,0.14100000000000001,0.68,0,0,0,0,0,9.5,0,0,0,0,77.62,90.93,0.24,933,1.7000000000000002,114,3.2
2014,12,11,8,30,15.9,0.45,0.129,0.68,64,407,139,0,0,9.5,64,407,0,139,65.56,79.38,0.24,934,1.7000000000000002,113,4.1000000000000005
2014,12,11,9,30,19.200000000000003,0.44,0.12,0.68,92,660,328,0,0,9.700000000000001,92,660,0,328,54.22,69.04,0.24,934,1.7000000000000002,115,4.2
2014,12,11,10,30,23,0.44,0.116,0.68,107,773,489,0,0,10.700000000000001,107,773,0,489,45.77,60.36,0.24,934,1.8,126,4.4
2014,12,11,11,30,25.400000000000002,0.46,0.115,0.68,116,828,600,0,0,10.9,116,828,0,600,40.300000000000004,54.18,0.24,933,1.8,135,4
2014,12,11,12,30,26.6,0.44,0.14300000000000002,0.68,133,813,640,0,0,10.5,133,813,0,640,36.54,51.43,0.24,932,1.9000000000000001,141,3.4000000000000004
2014,12,11,13,30,27.3,0.45,0.147,0.68,133,800,619,0,0,10.100000000000001,133,800,0,619,34.160000000000004,52.65,0.24,931,1.9000000000000001,145,2.9000000000000004
2014,12,11,14,30,27.5,0.46,0.149,0.68,126,755,531,0,0,9.8,126,755,0,531,33.09,57.59,0.24,931,2,148,2.5
2014,12,11,15,30,27.1,0.47000000000000003,0.15,0.68,110,667,388,0,0,9.700000000000001,110,667,0,388,33.46,65.4,0.24,930,2,146,2
2014,12,11,16,30,25.6,0.47000000000000003,0.15,0.68,83,488,208,0,0,10.5,83,488,0,208,38.57,75.17,0.24,930,2,129,1.3
2014,12,11,17,30,22.900000000000002,0.47000000000000003,0.149,0.68,29,105,36,0,0,10.700000000000001,29,105,0,36,45.96,86.15,0.24,931,2,98,0.9
2014,12,11,18,30,21.200000000000003,0.47000000000000003,0.148,0.68,0,0,0,0,0,10.600000000000001,0,0,0,0,50.63,98.26,0.24,931,2,94,1
2014,12,11,19,30,20.200000000000003,0.48,0.147,0.68,0,0,0,0,0,10.700000000000001,0,0,0,0,54.31,110.76,0.24,932,2,98,1.1
2014,12,11,20,30,19.3,0.48,0.145,0.68,0,0,0,0,0,10.700000000000001,0,0,0,0,57.6,123.62,0.24,932,1.9000000000000001,104,1.3
2014,12,11,21,30,18.400000000000002,0.48,0.14200000000000002,0.68,0,0,0,0,0,10.700000000000001,0,0,0,0,60.9,136.70000000000002,0.24,932,1.9000000000000001,111,1.4000000000000001
2014,12,11,22,30,17.400000000000002,0.48,0.137,0.68,0,0,0,0,0,10.700000000000001,0,0,0,0,64.65,149.88,0.24,932,1.8,117,1.5
2014,12,11,23,30,16.3,0.49,0.131,0.68,0,0,0,0,0,10.600000000000001,0,0,0,0,68.87,162.94,0.24,932,1.7000000000000002,120,1.6
2014,12,12,0,30,15.600000000000001,0.5,0.125,0.68,0,0,0,0,0,10.4,0,0,0,0,71.27,174.02,0.24,931,1.6,122,1.7000000000000002
2014,12,12,1,30,15.100000000000001,0.51,0.121,0.68,0,0,0,0,0,10.3,0,0,0,0,72.97,167.97,0.24,931,1.6,123,1.7000000000000002
2014,12,12,2,30,14.700000000000001,0.52,0.11800000000000001,0.68,0,0,0,0,0,10.200000000000001,0,0,0,0,74.3,155.17000000000002,0.24,931,1.6,123,1.7000000000000002
2014,12,12,3,30,14.5,0.55,0.116,0.68,0,0,0,0,0,10.100000000000001,0,0,0,0,74.68,142,0.23,931,1.6,124,1.7000000000000002
2014,12,12,4,30,14.3,0.58,0.116,0.68,0,0,0,0,0,9.9,0,0,0,0,75.09,128.86,0.23,930,1.6,126,1.7000000000000002
2014,12,12,5,30,14.200000000000001,0.59,0.113,0.68,0,0,0,0,0,9.9,0,0,0,0,75.27,115.9,0.23,931,1.6,130,1.6
2014,12,12,6,30,14,0.6,0.111,0.68,0,0,0,0,3,9.8,0,0,0,0,75.95,103.24000000000001,0.23,931,1.6,134,1.7000000000000002
2014,12,12,7,30,14.9,0.61,0.109,0.68,0,0,0,0,5,9.8,0,0,0,0,71.37,91.06,0.23,931,1.6,140,2
2014,12,12,8,30,18.7,0.61,0.11,0.68,58,450,140,0,0,9.8,58,450,0,140,56.36,79.51,0.23,931,1.6,148,2.9000000000000004
2014,12,12,9,30,22.700000000000003,0.6,0.113,0.68,88,679,329,0,7,9.8,171,49,0,189,43.9,69.17,0.23,931,1.6,161,4.1000000000000005
2014,12,12,10,30,26.1,0.58,0.11900000000000001,0.68,107,779,490,0,0,9.200000000000001,107,779,0,490,34.4,60.49,0.23,931,1.6,183,5.1000000000000005
2014,12,12,11,30,27.8,0.5700000000000001,0.126,0.68,119,824,600,0,0,8.3,119,824,0,600,29.29,54.29,0.23,930,1.6,199,6.1000000000000005
2014,12,12,12,30,28.6,0.5,0.145,0.68,133,818,642,0,0,7.7,133,818,0,642,26.82,51.52,0.23,929,1.7000000000000002,208,6.800000000000001
2014,12,12,13,30,28.700000000000003,0.48,0.151,0.68,135,802,621,0,0,7.5,135,802,0,621,26.26,52.7,0.23,929,1.7000000000000002,213,7.4
2014,12,12,14,30,28.200000000000003,0.47000000000000003,0.155,0.68,129,757,534,0,0,7.6000000000000005,129,757,0,534,27.330000000000002,57.61,0.23,928,1.7000000000000002,216,7.5
2014,12,12,15,30,27,0.39,0.186,0.68,125,625,385,0,0,8,125,625,0,385,30.13,65.39,0.23,928,1.7000000000000002,218,7.2
2014,12,12,16,30,25,0.38,0.191,0.68,94,432,205,0,0,8.700000000000001,94,432,0,205,35.53,75.14,0.23,929,1.7000000000000002,220,5.800000000000001
2014,12,12,17,30,21.900000000000002,0.37,0.194,0.68,29,65,34,0,0,9.9,29,65,0,34,46.34,86.10000000000001,0.23,929,1.8,222,3.5
2014,12,12,18,30,19.6,0.38,0.195,0.68,0,0,0,0,0,11,0,0,0,0,57.65,98.2,0.23,929,1.8,224,2.7
2014,12,12,19,30,18.400000000000002,0.39,0.195,0.68,0,0,0,0,0,12.100000000000001,0,0,0,0,66.93,110.69,0.23,930,1.8,223,2.4000000000000004
2014,12,12,20,30,17.400000000000002,0.4,0.195,0.68,0,0,0,0,0,13,0,0,0,0,75.35000000000001,123.54,0.23,930,1.8,220,2
2014,12,12,21,30,16.6,0.4,0.196,0.68,0,0,0,0,0,13.5,0,0,0,0,81.68,136.62,0.23,930,1.8,218,1.7000000000000002
2014,12,12,22,30,16,0.41000000000000003,0.2,0.68,0,0,0,0,0,13.600000000000001,0,0,0,0,85.69,149.8,0.23,929,1.9000000000000001,217,1.6
2014,12,12,23,30,15.5,0.42,0.21,0.68,0,0,0,0,0,13.600000000000001,0,0,0,0,88.59,162.87,0.23,929,2,221,1.5
2014,12,13,0,30,15.100000000000001,0.43,0.222,0.68,0,0,0,0,0,13.600000000000001,0,0,0,0,90.77,174.04,0.23,929,2.1,230,1.5
2014,12,13,1,30,14.8,0.44,0.23,0.68,0,0,0,0,0,13.600000000000001,0,0,0,0,92.68,168.1,0.23,929,2.2,238,1.4000000000000001
2014,12,13,2,30,14.5,0.44,0.231,0.68,0,0,0,0,0,13.700000000000001,0,0,0,0,94.93,155.3,0.23,929,2.2,243,1.2000000000000002
2014,12,13,3,30,14.3,0.45,0.231,0.68,0,0,0,0,0,13.700000000000001,0,0,0,0,96.48,142.12,0.23,928,2.3000000000000003,245,1.1
2014,12,13,4,30,14.100000000000001,0.46,0.231,0.68,0,0,0,0,0,13.8,0,0,0,0,97.97,128.98,0.23,928,2.3000000000000003,244,1
2014,12,13,5,30,13.9,0.46,0.23,0.68,0,0,0,0,0,13.8,0,0,0,0,99.37,116.03,0.23,928,2.4000000000000004,241,0.9
2014,12,13,6,30,13.9,0.47000000000000003,0.23700000000000002,0.68,0,0,0,0,0,13.8,0,0,0,0,99.15,103.37,0.23,929,2.5,236,0.8
2014,12,13,7,30,14.5,0.48,0.246,0.68,0,0,0,0,0,13.700000000000001,0,0,0,0,94.81,91.19,0.23,929,2.5,232,0.9
2014,12,13,8,30,16.7,0.47000000000000003,0.261,0.68,80,224,120,0,1,13.700000000000001,80,224,0,120,82.28,79.64,0.23,930,2.6,239,1.6
2014,12,13,9,30,18.900000000000002,0.48,0.281,0.68,137,446,295,0,3,13.700000000000001,183,4,0,184,72.01,69.3,0.23,930,2.6,251,2.5
2014,12,13,10,30,20.700000000000003,0.47000000000000003,0.293,0.68,172,563,449,0,3,13.5,164,0,0,164,63.28,60.61,0.23,930,2.6,258,3.2
2014,12,13,11,30,22.1,0.45,0.303,0.68,194,621,556,0,3,12.9,368,67,0,406,55.94,54.4,0.23,930,2.5,263,3.7
2014,12,13,12,30,23.1,0.43,0.331,0.68,213,624,601,0,3,11.9,409,91,0,466,49.22,51.59,0.23,929,2.4000000000000004,264,4.2
2014,12,13,13,30,24,0.38,0.324,0.68,210,620,585,0,3,10.200000000000001,374,57,0,408,41.86,52.75,0.23,928,2.2,261,4.800000000000001
2014,12,13,14,30,24.5,0.31,0.296,0.68,187,596,506,0,3,8.1,352,110,0,412,35.1,57.620000000000005,0.23,928,1.9000000000000001,258,5.4
2014,12,13,15,30,24.200000000000003,0.23,0.23,0.68,143,566,379,0,3,5.300000000000001,269,70,0,298,29.46,65.37,0.23,928,1.5,255,5.6000000000000005
2014,12,13,16,30,22.400000000000002,0.19,0.191,0.68,98,426,207,0,0,2.3000000000000003,98,426,0,207,26.69,75.10000000000001,0.23,928,1.2000000000000002,256,4.7
2014,12,13,17,30,18.7,0.18,0.159,0.68,31,85,36,0,0,0.4,31,85,0,36,29.18,86.05,0.23,929,1,265,3.2
2014,12,13,18,30,16,0.19,0.132,0.68,0,0,0,0,0,-1.6,0,0,0,0,29.95,98.14,0.23,930,0.8,283,2.8000000000000003
2014,12,13,19,30,14.200000000000001,0.19,0.114,0.68,0,0,0,0,0,-2.7,0,0,0,0,31.11,110.62,0.23,930,0.7000000000000001,309,2.6
2014,12,13,20,30,12.600000000000001,0.18,0.105,0.68,0,0,0,0,0,-3.1,0,0,0,0,33.51,123.46000000000001,0.23,931,0.6000000000000001,328,2.3000000000000003
2014,12,13,21,30,11.200000000000001,0.17,0.101,0.68,0,0,0,0,0,-3.2,0,0,0,0,36.38,136.54,0.23,931,0.6000000000000001,339,2
2014,12,13,22,30,10.100000000000001,0.17,0.098,0.68,0,0,0,0,0,-3,0,0,0,0,39.77,149.72,0.23,931,0.6000000000000001,344,1.8
2014,12,13,23,30,9.1,0.17,0.096,0.68,0,0,0,0,0,-2.4000000000000004,0,0,0,0,44.29,162.79,0.23,931,0.6000000000000001,347,1.6
2014,12,14,0,30,8.4,0.17,0.092,0.68,0,0,0,0,0,-1.7000000000000002,0,0,0,0,49.02,174.04,0.23,931,0.6000000000000001,350,1.5
2014,12,14,1,30,7.800000000000001,0.18,0.089,0.68,0,0,0,0,0,-1,0,0,0,0,53.86,168.23,0.23,930,0.6000000000000001,351,1.4000000000000001
2014,12,14,2,30,7.4,0.19,0.08600000000000001,0.68,0,0,0,0,0,-0.30000000000000004,0,0,0,0,57.97,155.42000000000002,0.23,930,0.5,352,1.3
2014,12,14,3,30,7,0.2,0.084,0.68,0,0,0,0,0,0.2,0,0,0,0,61.78,142.25,0.23,930,0.6000000000000001,353,1.3
2014,12,14,4,30,6.6000000000000005,0.22,0.082,0.68,0,0,0,0,0,0.6000000000000001,0,0,0,0,65.33,129.11,0.23,930,0.6000000000000001,355,1.2000000000000002
2014,12,14,5,30,6.300000000000001,0.24,0.08,0.68,0,0,0,0,0,1,0,0,0,0,68.7,116.15,0.23,930,0.6000000000000001,269,1.2000000000000002
2014,12,14,6,30,6,0.28,0.079,0.68,0,0,0,0,0,1.4000000000000001,0,0,0,0,72.42,103.5,0.23,931,0.6000000000000001,5,1.2000000000000002
2014,12,14,7,30,6.5,0.32,0.079,0.68,0,0,0,0,1,1.8,0,0,0,0,72.15,91.31,0.23,931,0.7000000000000001,14,1.3
2014,12,14,8,30,9.1,0.39,0.082,0.68,54,512,145,0,3,2.3000000000000003,6,0,0,6,62.51,79.76,0.23,931,0.7000000000000001,20,2.1
2014,12,14,9,30,12.200000000000001,0.43,0.082,0.68,80,751,344,0,0,3.8000000000000003,80,751,0,344,56.51,69.42,0.23,931,0.7000000000000001,16,2.6
2014,12,14,10,30,14.8,0.46,0.079,0.68,92,860,513,0,0,4.3,92,860,0,513,49.36,60.72,0.23,931,0.7000000000000001,97,2.4000000000000004
2014,12,14,11,30,16.7,0.48,0.075,0.68,98,910,627,0,0,3.8000000000000003,98,910,0,627,42.24,54.49,0.23,931,0.8,341,2
2014,12,14,12,30,18.2,0.49,0.08,0.68,103,922,675,0,0,2.8000000000000003,103,922,0,675,35.92,51.660000000000004,0.23,930,0.8,310,2.1
2014,12,14,13,30,19.3,0.52,0.078,0.68,101,918,656,0,0,1.9000000000000001,101,918,0,656,31.330000000000002,52.78,0.23,930,0.8,303,2.5
2014,12,14,14,30,19.700000000000003,0.56,0.075,0.68,93,885,567,0,0,1.5,93,885,0,567,29.650000000000002,57.620000000000005,0.23,929,0.9,308,2.8000000000000003
2014,12,14,15,30,19.3,0.59,0.07,0.68,80,819,422,0,0,1.3,80,819,0,422,30.03,65.35,0.23,929,0.9,314,2.9000000000000004
2014,12,14,16,30,17.900000000000002,0.63,0.068,0.68,62,676,236,0,0,1.3,62,676,0,236,32.84,75.06,0.23,929,0.8,324,2.5
2014,12,14,17,30,14.8,0.66,0.066,0.68,26,282,46,0,0,2.3000000000000003,26,282,0,46,42.9,85.99,0.23,930,0.8,338,1.5
2014,12,14,18,30,12.9,0.68,0.063,0.68,0,0,0,0,0,2.3000000000000003,0,0,0,0,48.47,98.07000000000001,0.23,930,0.8,351,1.7000000000000002
2014,12,14,19,30,11.9,0.7000000000000001,0.06,0.68,0,0,0,0,0,2.3000000000000003,0,0,0,0,51.75,110.54,0.23,931,0.8,268,2
2014,12,14,20,30,11.100000000000001,0.72,0.057,0.68,0,0,0,0,0,2.2,0,0,0,0,54.300000000000004,123.38000000000001,0.23,931,0.8,2,2.2
2014,12,14,21,30,10.3,0.74,0.054,0.68,0,0,0,0,0,2.3000000000000003,0,0,0,0,57.75,136.45,0.23,931,0.8,7,2.4000000000000004
2014,12,14,22,30,9.4,0.75,0.052000000000000005,0.68,0,0,0,0,0,2.7,0,0,0,0,62.980000000000004,149.63,0.23,931,0.8,14,2.4000000000000004
2014,12,14,23,30,8.700000000000001,0.75,0.052000000000000005,0.68,0,0,0,0,0,3.2,0,0,0,0,68.49,162.71,0.23,931,0.8,23,2.4000000000000004
2014,12,15,0,30,7.9,0.76,0.052000000000000005,0.68,0,0,0,0,0,3.7,0,0,0,0,74.75,174.04,0.23,931,0.9,32,2.2
